"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Change in Non-Cash Working Capital","Correlation with the Market","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Trailing Sales Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Revenues","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta"
"1",2011-12-31,0,1.12,0.282,NA,NA,NA,0,0,NA,NA,NA,0.8,0,NA,0,NA,NA,NA,0,0,0,NA,0.0579,NA,0,3.2,12.47,NA,0.1542,NA,0.8444,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,39.89,0,124404,306.3,5.3,NA,306.3,1.05
"2",2008-12-31,0,1.81,0.4977,NA,NA,NA,0,0,NA,NA,NA,0.35362668274061,0,NA,0,NA,NA,NA,0,0,0,NA,0.035,NA,0,2.73,7.2344322344322,NA,0.53314917127072,NA,0.6332,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,19.75,0,149965,255.2,-13.1,NA,255.2,1.1
"3",2007-12-31,0,1.15,0.2893,NA,0,0,0,0,NA,NA,NA,0.52540615278258,0,NA,0,0,0,0,0,0,0,NA,0.05,NA,0,0.72,19.444444444444,NA,0.45164441549984,NA,0.7043,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,14,0,164398,251.1,-26.2,NA,251.1,0.95
"4",2006-12-31,0,1.21,0.1862,NA,0,0,0,0,NA,NA,NA,0.687432867884,0,NA,0,0,0,0,0,0,0,NA,0.04,NA,0,2.68,7.2611940298508,NA,0.22667651949012,NA,0.7617,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,19.46,0,189300,231.9,-24.4,NA,231.9,0.8
"5",2005-12-31,0,0.67,0.1723,NA,0,0,0,0,NA,NA,NA,0.74289030760302,0,NA,0,0,0,0,0,0,0,NA,0.0433,NA,0,2.68,12.074626865672,NA,0.11746987951807,NA,0.7596,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,32.36,0,56300,223.7,-7.5,NA,223.7,0.8
"6",2004-12-31,0,0.22,0.1731,NA,NA,0,0,0,NA,0,0,0.25418833044483,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,0.16573396470082,NA,0.7935,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,31.39,0,77700,205.5,2.2,0,205.5,0.7
"7",2003-12-31,0,0.2,0.1673,NA,NA,0,0,0,NA,0,0,0.23909145248057,0,0,0,NA,NA,NA,0,0,0,NA,0.0633,NA,0,NA,NA,0,0.1259842519685,NA,0.7988,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,39.77,0,23100,190.7,26.6,0,190.7,0.7
"8",2002-12-31,0,0.08,0.1404,NA,NA,0,0,0,NA,NA,0,0.1285,0,NA,0,0,0,0,0,0,NA,NA,0.0833,0,0,3.42,11.418128654971,0,0.11005821036957,NA,0.7917,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,39.05,0,86473,171.4,9.7,0,171.4,0.65
"9",2001-12-31,NA,-0.03,0.1584,0,NA,0,0,0,NA,NA,0,-0.0342,0,0.0648,0,NA,NA,NA,0,0,NA,NA,0.0683,NA,0,NA,NA,NA,0.13827655310621,0,0.8064,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,34.5,0,20400,0,29.3,0,156.1,0.65
"10",2000-12-31,NA,0.55,0.1775,NA,NA,0,0,0,NA,NA,NA,0.6,0,NA,0,NA,NA,NA,0,0,NA,NA,0.0859,NA,0,NA,10.487465181059,NA,0.11175198269647,NA,0.8114,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,37.65,0,NA,NA,34.8,0,152.9,NA
"11",1999-12-31,NA,0.6,0.1735,NA,NA,0,0,0,0,NA,NA,0.51873198847262,0,0,0,0,0,0,0,584.1,NA,4.0590687977762,0.087,0,584.1,NA,9.6103151862464,0,0.14,NA,0.8252,0,584.1,0,0,NA,0.23488533703961,NA,0,NA,0,4.0590687977762,NA,NA,0,NA,NA,NA,NA,33.8,17.281065088757,143.9,NA
